Time;Age;country;indicator;synthetic_val;population
246;<25;DE;Deaths;0;19905065
246;<25;DE;Vaccination;28300;19905065
246;<25;DE;ICU admissions;1;19905065
246;<25;DE;People in hospital;733;19905065
246;<25;DE;People in ICU;8;19905065
246;<25;NL;Cases;138;4850952
246;<25;NL;Hospitalisations;8;4850952
246;<25;NL;Deaths;1;4850952
246;<25;NL;Vaccination;8442;4850952
246;<25;NL;ICU admissions;0;4850952
246;<25;NL;People in hospital;186;4850952
246;<25;NL;People in ICU;2;4850952
247;25-50;DE;Cases;1257;25855651
247;25-50;DE;Hospitalisations;132;25855651
247;25-50;DE;Deaths;81;25855651
247;25-50;DE;Vaccination;43774;25855651
247;25-50;DE;ICU admissions;127;25855651
247;25-50;DE;People in hospital;5566;25855651
247;25-50;DE;People in ICU;1771;25855651
247;25-50;NL;Cases;117;5479579
247;25-50;NL;Hospitalisations;21;5479579
247;25-50;NL;Deaths;21;5479579
247;25-50;NL;Vaccination;11817;5479579
247;25-50;NL;ICU admissions;17;5479579
247;25-50;NL;People in hospital;689;5479579
247;25-50;NL;People in ICU;320;5479579
247;50+;DE;Cases;1410;37394315
247;50+;DE;Hospitalisations;35;37394315
247;50+;DE;Deaths;15;37394315
247;50+;DE;Vaccination;92109;37394315
247;50+;DE;ICU admissions;26;37394315
247;50+;DE;People in hospital;5216;37394315
247;50+;DE;People in ICU;634;37394315
247;50+;NL;Cases;160;7144884
247;50+;NL;Hospitalisations;7;7144884
247;50+;NL;Deaths;8;7144884
247;50+;NL;Vaccination;24083;7144884
247;50+;NL;ICU admissions;6;7144884
247;50+;NL;People in hospital;1406;7144884
247;50+;NL;People in ICU;101;7144884
247;<25;DE;Cases;651;19905065
247;<25;DE;Hospitalisations;32;19905065
247;<25;DE;Deaths;0;19905065
247;<25;DE;Vaccination;34073;19905065
247;<25;DE;ICU admissions;1;19905065
247;<25;DE;People in hospital;765;19905065
247;<25;DE;People in ICU;7;19905065
247;<25;NL;Cases;180;4850952
247;<25;NL;Hospitalisations;5;4850952
247;<25;NL;Deaths;0;4850952
247;<25;NL;Vaccination;7865;4850952
247;<25;NL;ICU admissions;0;4850952
247;<25;NL;People in hospital;162;4850952
247;<25;NL;People in ICU;1;4850952
248;25-50;DE;Cases;600;25855651
248;25-50;DE;Hospitalisations;120;25855651
248;25-50;DE;Deaths;97;25855651
248;25-50;DE;Vaccination;41439;25855651
248;25-50;DE;ICU admissions;96;25855651
248;25-50;DE;People in hospital;4562;25855651
248;25-50;DE;People in ICU;1204;25855651
248;25-50;NL;Cases;186;5479579
248;25-50;NL;Hospitalisations;25;5479579
248;25-50;NL;Deaths;22;5479579
248;25-50;NL;Vaccination;9191;5479579
248;25-50;NL;ICU admissions;16;5479579
248;25-50;NL;People in hospital;709;5479579
248;25-50;NL;People in ICU;251;5479579
248;50+;DE;Cases;883;37394315
248;50+;DE;Hospitalisations;47;37394315
248;50+;DE;Deaths;26;37394315
248;50+;DE;Vaccination;113277;37394315
248;50+;DE;ICU admissions;27;37394315
248;50+;DE;People in hospital;6583;37394315
248;50+;DE;People in ICU;692;37394315
248;50+;NL;Cases;127;7144884
248;50+;NL;Hospitalisations;7;7144884
248;50+;NL;Deaths;2;7144884
248;50+;NL;Vaccination;17518;7144884
248;50+;NL;ICU admissions;3;7144884
248;50+;NL;People in hospital;1147;7144884
248;50+;NL;People in ICU;95;7144884
248;<25;DE;Cases;454;19905065
248;<25;DE;Hospitalisations;39;19905065
248;<25;DE;Deaths;0;19905065
248;<25;DE;Vaccination;29751;19905065
248;<25;DE;ICU admissions;1;19905065
248;<25;DE;People in hospital;450;19905065
248;<25;DE;People in ICU;10;19905065
248;<25;NL;Cases;164;4850952
248;<25;NL;Hospitalisations;6;4850952
248;<25;NL;Deaths;0;4850952
248;<25;NL;Vaccination;6882;4850952
248;<25;NL;ICU admissions;0;4850952
248;<25;NL;People in hospital;125;4850952
248;<25;NL;People in ICU;1;4850952
249;25-50;DE;Cases;745;25855651
249;25-50;DE;Hospitalisations;95;25855651
249;25-50;DE;Deaths;104;25855651
249;25-50;DE;Vaccination;48219;25855651
249;25-50;DE;ICU admissions;88;25855651
249;25-50;DE;People in hospital;3151;25855651
249;25-50;DE;People in ICU;1337;25855651
249;25-50;NL;Cases;100;5479579
249;25-50;NL;Hospitalisations;17;5479579
249;25-50;NL;Deaths;25;5479579
249;25-50;NL;Vaccination;11012;5479579
249;25-50;NL;ICU admissions;29;5479579
249;25-50;NL;People in hospital;798;5479579
249;25-50;NL;People in ICU;295;5479579
249;50+;DE;Cases;1464;37394315
249;50+;DE;Hospitalisations;31;37394315
249;50+;DE;Deaths;26;37394315
249;50+;DE;Vaccination;109531;37394315
249;50+;DE;ICU admissions;26;37394315
249;50+;DE;People in hospital;5113;37394315
249;50+;DE;People in ICU;463;37394315
249;50+;NL;Cases;152;7144884
249;50+;NL;Hospitalisations;5;7144884
249;50+;NL;Deaths;4;7144884
249;50+;NL;Vaccination;17865;7144884
249;50+;NL;ICU admissions;5;7144884
249;50+;NL;People in hospital;1266;7144884
249;50+;NL;People in ICU;92;7144884
249;<25;DE;Cases;655;19905065
249;<25;DE;Hospitalisations;38;19905065
249;<25;DE;Deaths;0;19905065
249;<25;DE;Vaccination;26960;19905065
249;<25;DE;ICU admissions;0;19905065
249;<25;DE;People in hospital;650;19905065
249;<25;DE;People in ICU;12;19905065
249;<25;NL;Cases;120;4850952
249;<25;NL;Hospitalisations;8;4850952
249;<25;NL;Deaths;1;4850952
249;<25;NL;Vaccination;7248;4850952
249;<25;NL;ICU admissions;0;4850952
249;<25;NL;People in hospital;111;4850952
249;<25;NL;People in ICU;1;4850952
250;25-50;DE;Cases;594;25855651
250;25-50;DE;Hospitalisations;94;25855651
250;25-50;DE;Deaths;127;25855651
250;25-50;DE;Vaccination;55366;25855651
250;25-50;DE;ICU admissions;83;25855651
250;25-50;DE;People in hospital;3241;25855651
250;25-50;DE;People in ICU;1153;25855651
250;25-50;NL;Cases;99;5479579
250;25-50;NL;Hospitalisations;14;5479579
250;25-50;NL;Deaths;17;5479579
250;25-50;NL;Vaccination;9151;5479579
250;25-50;NL;ICU admissions;9;5479579
250;25-50;NL;People in hospital;513;5479579
250;25-50;NL;People in ICU;315;5479579
250;50+;DE;Cases;700;37394315
250;50+;DE;Hospitalisations;37;37394315
250;50+;DE;Deaths;17;37394315
250;50+;DE;Vaccination;134393;37394315
250;50+;DE;ICU admissions;21;37394315
250;50+;DE;People in hospital;4910;37394315
250;50+;DE;People in ICU;439;37394315
250;50+;NL;Cases;166;7144884
250;50+;NL;Hospitalisations;6;7144884
250;50+;NL;Deaths;5;7144884
250;50+;NL;Vaccination;21842;7144884
250;50+;NL;ICU admissions;2;7144884
250;50+;NL;People in hospital;1415;7144884
250;50+;NL;People in ICU;74;7144884
250;<25;DE;Cases;487;19905065
250;<25;DE;Hospitalisations;29;19905065
250;<25;DE;Deaths;0;19905065
250;<25;DE;Vaccination;26329;19905065
250;<25;DE;ICU admissions;0;19905065
250;<25;DE;People in hospital;529;19905065
250;<25;DE;People in ICU;6;19905065
250;<25;NL;Cases;63;4850952
250;<25;NL;Hospitalisations;16;4850952
250;<25;NL;Deaths;0;4850952
250;<25;NL;Vaccination;8166;4850952
250;<25;NL;ICU admissions;0;4850952
250;<25;NL;People in hospital;114;4850952
250;<25;NL;People in ICU;3;4850952
251;25-50;DE;Cases;531;25855651
251;25-50;DE;Hospitalisations;94;25855651
251;25-50;DE;Deaths;74;25855651
251;25-50;DE;Vaccination;48320;25855651
251;25-50;DE;ICU admissions;81;25855651
251;25-50;DE;People in hospital;2729;25855651
251;25-50;DE;People in ICU;1249;25855651
251;25-50;NL;Cases;133;5479579
251;25-50;NL;Hospitalisations;16;5479579
251;25-50;NL;Deaths;24;5479579
251;25-50;NL;Vaccination;9429;5479579
251;25-50;NL;ICU admissions;11;5479579
251;25-50;NL;People in hospital;759;5479579
251;25-50;NL;People in ICU;229;5479579
251;50+;DE;Cases;1170;37394315
251;50+;DE;Hospitalisations;23;37394315
251;50+;DE;Deaths;22;37394315
251;50+;DE;Vaccination;124867;37394315
251;50+;DE;ICU admissions;15;37394315
251;50+;DE;People in hospital;4007;37394315
251;50+;DE;People in ICU;360;37394315
251;50+;NL;Cases;175;7144884
251;50+;NL;Hospitalisations;2;7144884
251;50+;NL;Deaths;3;7144884
251;50+;NL;Vaccination;20364;7144884
251;50+;NL;ICU admissions;4;7144884
251;50+;NL;People in hospital;612;7144884
251;50+;NL;People in ICU;103;7144884
251;<25;DE;Cases;343;19905065
251;<25;DE;Hospitalisations;30;19905065
251;<25;DE;Deaths;0;19905065
251;<25;DE;Vaccination;31251;19905065
251;<25;DE;ICU admissions;0;19905065
251;<25;DE;People in hospital;496;19905065
251;<25;DE;People in ICU;12;19905065
251;<25;NL;Cases;104;4850952
251;<25;NL;Hospitalisations;7;4850952
251;<25;NL;Deaths;0;4850952
251;<25;NL;Vaccination;7422;4850952
251;<25;NL;ICU admissions;0;4850952
251;<25;NL;People in hospital;100;4850952
251;<25;NL;People in ICU;0;4850952
252;25-50;DE;Cases;927;25855651
252;25-50;DE;Hospitalisations;72;25855651
252;25-50;DE;Deaths;65;25855651
252;25-50;DE;Vaccination;52977;25855651
252;25-50;DE;ICU admissions;73;25855651
252;25-50;DE;People in hospital;4154;25855651
252;25-50;DE;People in ICU;1163;25855651
252;25-50;NL;Cases;60;5479579
252;25-50;NL;Hospitalisations;13;5479579
252;25-50;NL;Deaths;19;5479579
252;25-50;NL;Vaccination;8334;5479579
252;25-50;NL;ICU admissions;12;5479579
252;25-50;NL;People in hospital;649;5479579
252;25-50;NL;People in ICU;302;5479579
252;50+;DE;Cases;1110;37394315
252;50+;DE;Hospitalisations;22;37394315
252;50+;DE;Deaths;24;37394315
252;50+;DE;Vaccination;90770;37394315
252;50+;DE;ICU admissions;18;37394315
252;50+;DE;People in hospital;4203;37394315
252;50+;DE;People in ICU;377;37394315
252;50+;NL;Cases;71;7144884
252;50+;NL;Hospitalisations;4;7144884
252;50+;NL;Deaths;4;7144884
252;50+;NL;Vaccination;19294;7144884
252;50+;NL;ICU admissions;2;7144884
252;50+;NL;People in hospital;906;7144884
252;50+;NL;People in ICU;66;7144884
252;<25;DE;Cases;320;19905065
252;<25;DE;Hospitalisations;24;19905065
252;<25;DE;Deaths;0;19905065
252;<25;DE;Vaccination;33021;19905065
252;<25;DE;ICU admissions;0;19905065
252;<25;DE;People in hospital;487;19905065
252;<25;DE;People in ICU;3;19905065
252;<25;NL;Cases;36;4850952
252;<25;NL;Hospitalisations;8;4850952
252;<25;NL;Deaths;0;4850952
252;<25;NL;Vaccination;7118;4850952
252;<25;NL;ICU admissions;0;4850952
252;<25;NL;People in hospital;100;4850952
252;<25;NL;People in ICU;0;4850952
253;25-50;DE;Cases;285;25855651
253;25-50;DE;Hospitalisations;61;25855651
253;25-50;DE;Deaths;67;25855651
253;25-50;DE;Vaccination;50667;25855651
253;25-50;DE;ICU admissions;77;25855651
253;25-50;DE;People in hospital;3562;25855651
253;25-50;DE;People in ICU;1106;25855651
253;25-50;NL;Cases;76;5479579
253;25-50;NL;Hospitalisations;12;5479579
253;25-50;NL;Deaths;13;5479579
253;25-50;NL;Vaccination;10371;5479579
253;25-50;NL;ICU admissions;12;5479579
253;25-50;NL;People in hospital;535;5479579
253;25-50;NL;People in ICU;273;5479579
253;50+;DE;Cases;381;37394315
253;50+;DE;Hospitalisations;26;37394315
253;50+;DE;Deaths;17;37394315
253;50+;DE;Vaccination;108672;37394315
253;50+;DE;ICU admissions;23;37394315
253;50+;DE;People in hospital;3999;37394315
253;50+;DE;People in ICU;432;37394315
253;50+;NL;Cases;98;7144884
253;50+;NL;Hospitalisations;1;7144884
253;50+;NL;Deaths;2;7144884
253;50+;NL;Vaccination;17048;7144884
253;50+;NL;ICU admissions;3;7144884
253;50+;NL;People in hospital;921;7144884
253;50+;NL;People in ICU;68;7144884
253;<25;DE;Cases;311;19905065
253;<25;DE;Hospitalisations;16;19905065
253;<25;DE;Deaths;0;19905065
253;<25;DE;Vaccination;28682;19905065
253;<25;DE;ICU admissions;1;19905065
253;<25;DE;People in hospital;441;19905065
253;<25;DE;People in ICU;7;19905065
253;<25;NL;Cases;62;4850952
253;<25;NL;Hospitalisations;6;4850952
253;<25;NL;Deaths;0;4850952
253;<25;NL;Vaccination;8718;4850952
253;<25;NL;ICU admissions;0;4850952
253;<25;NL;People in hospital;57;4850952
253;<25;NL;People in ICU;0;4850952
254;25-50;DE;Cases;411;25855651
254;25-50;DE;Hospitalisations;48;25855651
254;25-50;DE;Deaths;86;25855651
254;25-50;DE;Vaccination;49446;25855651
254;25-50;DE;ICU admissions;86;25855651
254;25-50;DE;People in hospital;2703;25855651
254;25-50;DE;People in ICU;863;25855651
254;25-50;NL;Cases;67;5479579
254;25-50;NL;Hospitalisations;10;5479579
254;25-50;NL;Deaths;16;5479579
254;25-50;NL;Vaccination;12786;5479579
254;25-50;NL;ICU admissions;6;5479579
254;25-50;NL;People in hospital;541;5479579
254;25-50;NL;People in ICU;201;5479579
254;50+;DE;Cases;639;37394315
254;50+;DE;Hospitalisations;25;37394315
254;50+;DE;Deaths;13;37394315
254;50+;DE;Vaccination;119878;37394315
254;50+;DE;ICU admissions;26;37394315
254;50+;DE;People in hospital;4168;37394315
254;50+;DE;People in ICU;394;37394315
254;50+;NL;Cases;78;7144884
254;50+;NL;Hospitalisations;1;7144884
254;50+;NL;Deaths;6;7144884
254;50+;NL;Vaccination;20724;7144884
254;50+;NL;ICU admissions;3;7144884
254;50+;NL;People in hospital;664;7144884
254;50+;NL;People in ICU;74;7144884
254;<25;DE;Cases;279;19905065
254;<25;DE;Hospitalisations;15;19905065
254;<25;DE;Deaths;0;19905065
254;<25;DE;Vaccination;27032;19905065
254;<25;DE;ICU admissions;0;19905065
254;<25;DE;People in hospital;346;19905065
254;<25;DE;People in ICU;3;19905065
254;<25;NL;Cases;42;4850952
254;<25;NL;Hospitalisations;3;4850952
254;<25;NL;Deaths;0;4850952
254;<25;NL;Vaccination;6554;4850952
254;<25;NL;ICU admissions;0;4850952
254;<25;NL;People in hospital;72;4850952
254;<25;NL;People in ICU;1;4850952
255;25-50;DE;Cases;320;25855651
255;25-50;DE;Hospitalisations;96;25855651
255;25-50;DE;Deaths;85;25855651
255;25-50;DE;Vaccination;47651;25855651
255;25-50;DE;ICU admissions;73;25855651
255;25-50;DE;People in hospital;2850;25855651
255;25-50;DE;People in ICU;941;25855651
255;25-50;NL;Cases;82;5479579
255;25-50;NL;Hospitalisations;15;5479579
255;25-50;NL;Deaths;18;5479579
255;25-50;NL;Vaccination;11384;5479579
255;25-50;NL;ICU admissions;7;5479579
255;25-50;NL;People in hospital;544;5479579
255;25-50;NL;People in ICU;268;5479579
255;50+;DE;Cases;217;37394315
255;50+;DE;Hospitalisations;16;37394315
255;50+;DE;Deaths;12;37394315
255;50+;DE;Vaccination;125653;37394315
255;50+;DE;ICU admissions;13;37394315
255;50+;DE;People in hospital;3570;37394315
255;50+;DE;People in ICU;447;37394315
255;50+;NL;Cases;103;7144884
255;50+;NL;Hospitalisations;2;7144884
255;50+;NL;Deaths;0;7144884
255;50+;NL;Vaccination;22026;7144884
255;50+;NL;ICU admissions;5;7144884
255;50+;NL;People in hospital;576;7144884
255;50+;NL;People in ICU;60;7144884
255;<25;DE;Cases;241;19905065
255;<25;DE;Hospitalisations;8;19905065
255;<25;DE;Deaths;0;19905065
255;<25;DE;Vaccination;27354;19905065
255;<25;DE;ICU admissions;0;19905065
255;<25;DE;People in hospital;280;19905065
255;<25;DE;People in ICU;6;19905065
255;<25;NL;Cases;34;4850952
255;<25;NL;Hospitalisations;2;4850952
255;<25;NL;Deaths;0;4850952
255;<25;NL;Vaccination;5612;4850952
255;<25;NL;ICU admissions;0;4850952
255;<25;NL;People in hospital;50;4850952
255;<25;NL;People in ICU;1;4850952
256;25-50;DE;Cases;384;25855651
256;25-50;DE;Hospitalisations;49;25855651
256;25-50;DE;Deaths;61;25855651
256;25-50;DE;Vaccination;47603;25855651
256;25-50;DE;ICU admissions;48;25855651
256;25-50;DE;People in hospital;2612;25855651
256;25-50;DE;People in ICU;1173;25855651
256;25-50;NL;Cases;38;5479579
256;25-50;NL;Hospitalisations;8;5479579
256;25-50;NL;Deaths;22;5479579
256;25-50;NL;Vaccination;9701;5479579
256;25-50;NL;ICU admissions;14;5479579
256;25-50;NL;People in hospital;503;5479579
256;25-50;NL;People in ICU;249;5479579
256;50+;DE;Cases;316;37394315
256;50+;DE;Hospitalisations;21;37394315
256;50+;DE;Deaths;16;37394315
256;50+;DE;Vaccination;122636;37394315
256;50+;DE;ICU admissions;13;37394315
256;50+;DE;People in hospital;3808;37394315
256;50+;DE;People in ICU;337;37394315
256;50+;NL;Cases;54;7144884
256;50+;NL;Hospitalisations;3;7144884
256;50+;NL;Deaths;7;7144884
256;50+;NL;Vaccination;18147;7144884
256;50+;NL;ICU admissions;4;7144884
256;50+;NL;People in hospital;624;7144884
256;50+;NL;People in ICU;84;7144884
256;<25;DE;Cases;186;19905065
256;<25;DE;Hospitalisations;16;19905065
256;<25;DE;Deaths;0;19905065
256;<25;DE;Vaccination;30767;19905065
256;<25;DE;ICU admissions;0;19905065
256;<25;DE;People in hospital;288;19905065
256;<25;DE;People in ICU;5;19905065
256;<25;NL;Cases;45;4850952
256;<25;NL;Hospitalisations;2;4850952
256;<25;NL;Deaths;0;4850952
256;<25;NL;Vaccination;7764;4850952
256;<25;NL;ICU admissions;0;4850952
256;<25;NL;People in hospital;51;4850952
256;<25;NL;People in ICU;1;4850952
257;25-50;DE;Cases;127;25855651
257;25-50;DE;Hospitalisations;33;25855651
257;25-50;DE;Deaths;38;25855651
257;25-50;DE;Vaccination;47946;25855651
257;25-50;DE;ICU admissions;30;25855651
257;25-50;DE;People in hospital;2315;25855651
257;25-50;DE;People in ICU;929;25855651
257;25-50;NL;Cases;62;5479579
257;25-50;NL;Hospitalisations;4;5479579
257;25-50;NL;Deaths;17;5479579
257;25-50;NL;Vaccination;9336;5479579
257;25-50;NL;ICU admissions;9;5479579
257;25-50;NL;People in hospital;470;5479579
257;25-50;NL;People in ICU;184;5479579
257;50+;DE;Cases;339;37394315
257;50+;DE;Hospitalisations;7;37394315
257;50+;DE;Deaths;14;37394315
257;50+;DE;Vaccination;116879;37394315
257;50+;DE;ICU admissions;25;37394315
257;50+;DE;People in hospital;2592;37394315
257;50+;DE;People in ICU;329;37394315
257;50+;NL;Cases;30;7144884
257;50+;NL;Hospitalisations;6;7144884
257;50+;NL;Deaths;3;7144884
257;50+;NL;Vaccination;22961;7144884
257;50+;NL;ICU admissions;5;7144884
257;50+;NL;People in hospital;563;7144884
257;50+;NL;People in ICU;65;7144884
257;<25;DE;Cases;129;19905065
257;<25;DE;Hospitalisations;15;19905065
257;<25;DE;Deaths;0;19905065
257;<25;DE;Vaccination;34231;19905065
257;<25;DE;ICU admissions;0;19905065
257;<25;DE;People in hospital;185;19905065
257;<25;DE;People in ICU;2;19905065
257;<25;NL;Cases;51;4850952
257;<25;NL;Hospitalisations;1;4850952
257;<25;NL;Deaths;0;4850952
257;<25;NL;Vaccination;7182;4850952
257;<25;NL;ICU admissions;0;4850952
257;<25;NL;People in hospital;36;4850952
257;<25;NL;People in ICU;1;4850952
258;25-50;DE;Cases;274;25855651
258;25-50;DE;Hospitalisations;32;25855651
258;25-50;DE;Deaths;60;25855651
258;25-50;DE;Vaccination;47957;25855651
258;25-50;DE;ICU admissions;40;25855651
258;25-50;DE;People in hospital;2459;25855651
258;25-50;DE;People in ICU;1000;25855651
258;25-50;NL;Cases;43;5479579
258;25-50;NL;Hospitalisations;1;5479579
258;25-50;NL;Deaths;16;5479579
258;25-50;NL;Vaccination;9314;5479579
258;25-50;NL;ICU admissions;3;5479579
258;25-50;NL;People in hospital;371;5479579
258;25-50;NL;People in ICU;160;5479579
258;50+;DE;Cases;312;37394315
258;50+;DE;Hospitalisations;10;37394315
258;50+;DE;Deaths;21;37394315
258;50+;DE;Vaccination;106619;37394315
258;50+;DE;ICU admissions;14;37394315
258;50+;DE;People in hospital;2741;37394315
258;50+;DE;People in ICU;348;37394315
258;50+;NL;Cases;32;7144884
258;50+;NL;Hospitalisations;0;7144884
258;50+;NL;Deaths;2;7144884
258;50+;NL;Vaccination;23839;7144884
258;50+;NL;ICU admissions;5;7144884
258;50+;NL;People in hospital;608;7144884
258;50+;NL;People in ICU;69;7144884
258;<25;DE;Cases;133;19905065
258;<25;DE;Hospitalisations;7;19905065
258;<25;DE;Deaths;0;19905065
258;<25;DE;Vaccination;36840;19905065
258;<25;DE;ICU admissions;0;19905065
258;<25;DE;People in hospital;195;19905065
258;<25;DE;People in ICU;2;19905065
258;<25;NL;Cases;33;4850952
258;<25;NL;Hospitalisations;3;4850952
258;<25;NL;Deaths;0;4850952
258;<25;NL;Vaccination;5966;4850952
258;<25;NL;ICU admissions;0;4850952
258;<25;NL;People in hospital;31;4850952
258;<25;NL;People in ICU;1;4850952
